Filename,Cluster
17d23fba90426092acdce4c206800261fec82654,14
17d9746cabb2459f2bdcc2fc9e517d9e466329bb,2
17da87c813a25cef38a40e72dfee1e66e4213340,12
17db71f0dd3df96c593bd19dc3833141dfd941ec,10
17dba2c67a28e8b9c694fc5da5f8939852ebe7c0,8
17df163d850851e3221dbc7809aabf7fa279842b,2
17eafb298b7f27a89fc69ee477b2f44b9d65019a,4
17f1a8b17080c202935f59699001911fbbf32185,14
17f397c2d7268f2177326f1a440bbb42924a6881,5
17f6ffddda7a80a4529913dddf17d628ea64bc81,10
17f97d4c92763e7a12bf123ac38ebc5ba3476c7b,9
17fb4e7899cb8a05f678385e4d7b1b338d4beed8,9
1801fe6cbb8993ef93438d50ec9c5031d5062b3b,14
180480d2c392ea3db735b3d35d25b95b713399cc,7
180681b6c0abc5e6f71a9a93f2b3c5f03e206bb7,9
180e8b0a561bf8e6eeb3ffbf455ae825dde03c7f,14
180f20e1f12fde2e7b3babb4708686beb4821a2c,8
18134a0ccf0986de621810aeb485f9db9210a603,12
181697c7bf199d7e67551d728e9c50de7f451915,12
1818e5338a4def6d8d3b2b26f1e98daef58b372a,12
181c111b012ff3835c9cda229d404360f1bfc1d0,13
181cee2a8165eaeaa5f419358c414cfaac809701,3
181da3b54fb3c0739459ebbf949c4815cb6e4728,0
1822efb25966ba35f106a364693127286900fea7,0
18251d0a1ce83f63dee3f7173c8efa6554cdffd6,2
18292729afb8250ba3ab6f312a49f1dd0d1492c5,11
182eb1cef22c7797370285c0b8073d2e2bfd7af3,9
1835943e85e9bb2e46a014594806050c618140a8,3
183b30d5ebc2f1c1ea78cdfb3eca1a7fa71f4446,0
183bd4b135482d307d9d65eb19850a1e8729e5de,1
183c84fa35472dcba7beacb3c7cc92f41ceba74b,8
183e8fdaa47dddd65cf5d4e7dbdf12a736e8db4b,8
183ea67a0048e03c5920fcbc000f6355aa5a2434,12
1843a833c3835028d8e60d6b1c444a51e453f925,2
184425f288b23d033da61245f6e9f53fbf2339ca,9
18470200f34716267602294203d70db2d7710325,12
1848f118899b04db5280f6886d6631f096b009eb,10
184aa29b5a683e55fc0ef848b52fa9373856abae,8
184bed340e602bb18f9376969bda2fe6b6e5367f,7
184c877ee0b5a9ad32ebbfaf59cb25ddcf9f9085,14
184d45094c990f9a1ffd5083b32a6970f6121d71,3
184f06252734fb37e99e378cc05116f61b66b98a,0
184fb34912315f829943b9d25bbdf804741ede99,3
1850015ea003939aec843bc1d98e961780bf24f5,2
18501bae0d2862875b26ad1ea21dc22c63f4812d,12
185058786207aaf0fba4428e5a974c95c62b918c,2
1858fa99c24b323ee5bb8c91fdbc87c039c5adf7,10
185bfda3842f3a949c0d0178c622058f17d57c2c,8
185c099d534d56555831f519c771151ca9b2147e,3
185fe8f85dd66ae57bffdfe4c247834c6c11e57d,3
1861f7c6e5174a2323b522a80f1e8583be6c3048,10
186c672a0b143cb3aba620cd42180fff2b42624e,8
186cc29c23399c385807cd4e7b0522c1f618d45b,3
187265693ea0ed607451cfbb2dc128a514b112e0,1
187454178117abc3303af803c0614595ec6ea6e0,1
1875043e038f99eabafcea93cee70400a031447f,0
18755103ebadfef03a924923096fd639d9c48c7f,10
187872b2c989a903322b1308411cb6c6c5fe5fb5,12
188350c40b5e8582b507326f0cad217de63f83f8,14
1883cc409c5c7fac5802fea513d7838c4d1cbef6,1
1886043e0cee036baf1d5bfd5f4f1d5fc2ee376b,3
1887104a98581c60ba7df811d91910b07739aa34,9
1887cd1c376e70e3810e89a4aa70b2cf09bc77e0,9
1889970b58a43111cd441de64125aeefeecfd4b5,0
188a69c9764d9b99f394dddd97a1345260c6d18d,10
188a78099904a765e208230548f5261ce9f2b078,2
188dca6691f144a214be6fe31709ad44e038f5f7,3
188e1ab9921722788c276e70abd999d5afecefdc,1
188ed7198a3df5ef1b5be391bf0f6e86209d0f55,7
188ef3fb0477bdeaebac2a8d7c7a7560d697ecb2,7
188f618424f420185425ae2fcf44be16fe1dd293,0
1891ae4ff5b6c488b1886248274e286434ef050d,11
18942f4c34c1e49d671b4c979872e529179d9f59,0
1894fe86304dda5745c094801b9217331e74ff2d,9
18987c989548c0818fb0dcb98dd12297baa364aa,10
189bf94ede4ea7e94cd1456bd8f627d1a181244b,10
189c5aeafb4a295b3ec3567ca1f5860cf5c598c4,0
189e3694a96b1e9671062465a83686c47184c3df,14
189efb3a3ac8e30acbfb587ef7ae96c5680313fe,7
189f1a89060f520ad0e63dde88f784e5830d363a,3
18a32e7987d2585efcb2f152e19ccef3c9a49f77,0
18a4e865b6b374faa0e3f3577451b8e34bd1b366,2
18a65355be4d34c54469ef62ce31c19d5acc3e52,9
18a9bebae328bd6fd432c07f40226ed4bc4444d8,1
18abf6d788075be0d0d5b67063719be02687f43e,9
18ac3bee8df708d586ba690484df62e85084cb3f,10
18af1b44a3b7171078ee42fa7df2065e6fae4944,10
18b1c57f8ea4b5ee102be0596095784c3c86e13d,12
18b2e6a759b092654dca981a98024378140515bf,7
18be2c3b87021243a40682861de04e0845affaf4,2
18bff975de227fa4af2210d8ccbbac4ba686ab7e,3
18c0f48411c964fc1b230fb5ab5fff6962288c81,3
18c1a2d4026a4afd2b19a9e4289ac4b1dbad05b5,9
18d19d74ae5d8790d9730bd9108df51028609023,3
18d40a3962f18eabbef4bc02b4f471a408cec19a,12
18d72d18bde3b740a772afc2132262979bcee043,10
18d8cd443835994e31013e77af0074f2490bf7c4,7
18daa6f03d75077c4b5a797081381f327c15fd2e,8
18dc30ae21e5474c690e2863a8007e1c5e11aed0,0
18dc6812887301ad4372768a4dc0ff4de58f7974,5
18e001245c01bc62da21eda360f94b94b80c4edb,0
18e237a5abadc9ccbd1148265960b0f4ae5e9227,5
18e3656310be6d5d614158199265744c13de5f1a,7
18e48bcd39d3d9699c71e892030591b5086d37f9,14
18e8eb034f8a4cd39f11a755bbda8ca610f40da3,14
18f54c6401afe55a7705818d25ee2f63b3746278,13
18f6a8feaef7f22cd6515499cc09b5690818ca02,1
18f6f246da9417d285027ed9ba2d794600d78023,8
18f774c22e1e4e3a7edbd84f879ca97bb370ea16,7
18fa07232fe7fd2313d758bd7187cb2309ba7c8a,1
18fd3e30af3234ef9b694988bb429c0e1196038b,8
18fddc2442a265a59fc136e6373c26c6147c352b,0
18fe948ab91a302ed35a039a0617eab9b7116403,7
1900855c4b544db8161c90b9fbb90c0d3b1cb522,10
1905a2e62df3635fddb575c98f3c41d590045354,13
1906c0ae33da6fa40b4f55df92da243850f0a336,6
190b1491a2c9945e7f0ba6bd53cfb9b31d917b78,14
190ea56fa0fb5df99f4f3b67befec3fce0772658,10
19101c3f5ba851909efef79b0081b5589151f9ae,8
19106dd2e7e2095bac2ca4723daef16153280794,8
19107d70637ecfccb4c60f1ada2d6ec1c9a37cd9,14
1910c22743b236fd486664e00a5ec2d32999b10a,7
1911e18f3bada45c43d9d6be9060064a16a462e5,0
19146d947e695cf94b330c1d202ff2c70cad0366,7
191a648a4e372ef54539ca8d2f7976809a0c90ba,10
191b93fc5c7152586ece2dd1bc44977d792ed44a,12
191ca10a473fbd65efe1cc03d3ba100fac98b563,13
19209923f4f6d3c5810fccb29301f3af09fb0a58,9
19225c7198083acc1af0954f90261eabf7829300,8
192321d44408ca5588bddb3927efa239964b75c8,0
192441665a35d7c65fa9886edae5014f74b63707,2
19244a98e44da724303166955dc2638bbb7dffee,12
193093bd869796a133b9a2a7bf36acbf15abbbf9,2
1930c0dd08e606e78239e6f325548dd925074b3a,14
1935b656b7af7417e76f2fb082aea67d2f3662a4,10
1936ae1d533bfc240b5350bbfd2b4686fcfbe61a,7
1937eb1c6a313cbe323e97ad02209b803f422252,9
193e06b100536814d93c9b3ec3f656255fe10e39,12
193fcb4a1564143da2f0f2a3d9c85661810c643c,13
1944fa3a91c267f5c6a7d231c0a66a59848267ec,14
1945d22ba85332c7d3b5f9e8855bb008bb226159,13
19470f48e148a7e9501a06b1e496418bcf709884,0
194fc537de20beb3a2aa210aaaffe43052fd904a,10
195060989bcbe39c51f549223a639cb6e9543ad9,1
19521d30b51f111805e5acd99e29b1a8f33a691a,0
1954fb23b4f817db63aeed1e87ee17b3a6500f4c,10
19590a2b6c133e71dfb72070848bf65c3e58e2d6,9
196aeca7d9e6c1a4af76302ddbd2727ab81a895a,9
196be0063fbfb0036838550ade65beb25b61ae4f,3
1972029307266e01dcea2fd2470b4785d8ace3cc,1
1976f1090b7301131ae816664d892e0f2ee30099,3
1978c7492b21a974851ddacf394cebddeab3eebc,12
197b974f31a69a588c3bf4b2e6995c681608b58d,13
197c87f2b45fa336f4b1a40dcf10871daccd036b,9
197c95b133272023d3d5fefa75de1fc947ab6043,9
197e2b5baa86cbb5d88a614400b157c1d50cbd1b,5
1980bea202e9bfed31cbb38eee72788550663a24,2
19849a68c50436b82552b836ba280d97c8b58651,2
1984c3ddeeef816836fe92907f152b9153023d61,7
1986078f5bb4dec2ff370b7c1bd60f7c6fc48059,10
1987250dd85be60aa7f60d3b3855d4fbba059fa8,6
19885f0574406853db0ef4add9983823871269a1,9
198bfa80fcc43cb6435480b0d57ae964efb1bbfe,8
198d371328ac43146907ac3942b03d81e692b875,5
198e247ab9fd5565bd1a0edaf66710b0ee5e29b5,10
1996043938b7d0cfa71e4984436140132a916fe5,9
1996177e81354fa6880f1102b972a142a4bcd1fa,9
199691f2dc7c7c9248fe1d9d490198361e4151de,14
1996f0c85e06c995dd328a45ef7dcd8fca389ed2,9
1997be4fcfcdf3af1922a15c20f8b75c30dc2df6,8
1999641f726a54a7e0b1f9558e55f283cf65f144,10
199a671c3f50e3cf3f1b903c7a0cfb9b8275654c,13
199cda93f607277ce6c885509403d79e24698e85,3
199fdafe5d987dc86531f7056fd08b936e8948bf,1
19a686803e3ad68683cee283cb7275ba61ed0220,8
19aceed99d6cc053cee1c90be4a7a700945c4fc4,7
19ae477ef16b59352c387de9c404f6397e7ddb09,1
19afd0a9c8166c7a2b22538c477d39669a7152c2,5
19b036d558df35b3c586d59029f72217fec6aa0c,4
19b0f67383b6cf739a320cbca214d482b6a4c2e6,14
19b267d38d9bafa7b9ddd38f75b7f5e6e9cc0011,12
19b328479c91477e5e48646b3c751d1d221615d8,14
19b768581f39a903636b78774049394d74042878,12
19b78998eccba721bbaeec57415726a9dad32b94,0
19bc5abc5c8dc14602e62c06e8f488ef061d56d5,1
19c0c15da4add43074808cd2736d8432439547da,8
19c96aa0f8eebcdb6c8b69ca0300ffe9ca75ae65,8
19ced9cb6b1c56b0e5bc21d01b5427ed46264627,5
19d79a1d5088f076bc5acf1504f5346a79e32954,3
19d8e4e7be8bb932c90880da8fdcf86225e1a175,7
19da6eada961cf55e560261031a455661360baca,13
19dfedc82a672829d775f0a093b7084fbf2f25aa,0
19e05f0cc189199070352c5a8a67cc0a76e7f6dd,7
19e1e4592993b1856a7809c60c6d5690d44db514,9
19e2f559e745ec1ea052963aaf22de24b6df5fd2,1
19e5e0ab65e905db4ae3cbda0daa56f08e39ae57,13
19e673f745aaba5435c4e620fef8d1285a37ede7,8
19e6d766883edca55603b3f05a3f67046c308b87,10
19e81d81e92dc7ed4626d0adcd10b10ce1ec432e,7
19e8e803b60eb21cf9a74c979b9905531031bf17,8
19ed2864360a4b0a86a95b26eb917a3148db5a74,9
19f6b58e9e04c3142cb14c6818fb93d50b56907e,14
19f6d5b197d340b522bf008cac78a608f42fe813,7
19fa54fd1992999df5daf4d5b134b4cc026ad24f,13
19fe4f9b6c1e4c2d0ddafa2b24bbc285ed9097cb,10
19ff15944c7646452a2f8936c8984c5e10675089,9
19ffa6a4506024403a399931bb9f02e5dd7ff24a,7
1a0385077ea0c151d19dfb822cdd5629fdc51031,8
1a0441de357053a3f142527014a179a6e39d6440,8
1a052303eefe083ee16e8300cbf13a71851603c5,7
1a072d3125d8b9906949b39d1ef10f7b456a5d2a,5
1a0c920d16406e242d66324b20dae417f26fb362,3
1a0cb8624979a088ef56336b8f5be4e6b6385ce1,1
1a143b1c592e1933a5407a1abae9eec4d991c8aa,12
1a14dcfe8da5c2aa0c083608da1c0c9898b64772,14
1a16c931311f5053134eeb384b40040c0532dcf7,7
1a1765d42eccf29387abb1f9608cd61310267885,1
1a183cd05ea125dbead00557f43f39292e20ba87,12
1a18ab7a2899fe192c6b06ef534c07922cae1ace,9
1a19ab91b2d7d73b3753b403e523f5c596a46cc7,5
1a1a2dc172b9017c355f4d3c9ea7b43033c9e5ba,12
1a1aaaed8a0a9efe703398f5a26ac3c48277eba2,11
1a1cf6acfb13cfadb7d18da60690b3eadd04b4fb,14
1a1da52eda11a78eaecf5d5932011e177d48f1a0,3
1a1ed25f8b458cd02490ae3193c01e8aca0cd6e4,10
1a2104f5d9bff1ad03d16a806d68c320d7b693c9,12
1a21140950d8d43d6a4b3e77ca224c00c027a091,4
1a22d79033f4d7a73b99f990a2aa5e23d5f087bf,8
1a233a6a3e07fcee928a8e0cdcfc6c487554eb69,8
1a26c218be4fbf772e57952f7f7815b3c7440fcf,9
1a2d794bfbed6ec536b5fd56556f59922331b373,12
1a36253f67bd32d872f15705c535e025f1392995,4
1a3b9c1105b580aa45d28e4d3443d9bd051c5a96,7
1a3e9b60d69524905c4ad2ff8219b45a56fca35c,1
1a4290804a5a5db05cb465460afc18dc318c8c39,7
1a44aedf7041d180db5c739fda74c402ee6afd56,0
1a44f70e23f2517d3c6962f8b40b3a77a2c5d82c,9
1a482cbe496475bde95f6c480f9dd382b0348bf0,11
1a49066ed453c6bf3bc0ef84147d11f5aee691c3,10
1a4a17a0a173c9e6fb4c8793f043d917b71788fd,2
1a4b8f6511138843299a45e9ec23a95cd576a1d4,12
1a55023bbcf3c2d121762cf27804d598c2fdeaf4,2
1a561ec35931150cfffaea36a2e278425fc9bc96,14
1a590017113752be0b91725e0fb55c1c51b58171,3
1a6315477059a3b492ee1c70d12e178037eee00e,0
1a668a8252ed0843c17bd9a6ea1f4fafdc0ef4f0,1
1a6699571e03c573fa04ded7fd98bfcbf899e816,4
1a677acb4f9ec28aabd7875a0786c8d71f237baa,14
1a6811259acb37bf8f623145bdd77f5a29194295,9
1a6ba02abe006e3b4d1246d823bb78b067fe5e54,3
1a6c5af3ecffe4b50319776f2db2ccf9c91b3f4a,2
1a6f9430b1c897c85deea44a2f11895f888c9e3a,8
1a706420805acff3e8b513486a68e1c35b9bf928,1
1a71aa8d589207b7219771040b76023065753fb7,0
1a71d7d12a5aacb6d0e50324ae32564b515a90d2,1
1a73beaa78701f22f255c7555a395de029a9a3d6,10
1a7416718816895da4837f6abf163bc9dcff5d17,14
1a741a45ed0bc1476c6e1f2967dc2140d17e9181,0
1a8b77c0a934ac419d60fbb50ae9b53593213ae9,9
1a8ca3a53092545fc1f23eb23a842685edce3f2b,0
1a8d0da6c687b142cb37146f5ea8f6731604095c,10
1a8f60d6e96c3b2670e35b177114da98d0e8efa4,9
1a9274fc08ff42e29805a9ade1ae1e2d4c928e06,7
1a92cd1cf6fedac6bd588eae0c8d85f0c1db98c9,3
1a96768afec033d2de61c314d84cb4475b8d2662,7
1a98c083d86d51ef74329fb80fe803f8402cdea2,14
1a9df3fa4a2aceeba9910744a679dbe1979d4309,2
1a9ee4091f00c5fba60e7f7c8df69335ad3ab20e,12
1aa1acf1260a40670ba0fa1817ed6cc5e092f553,0
1aa21c37f9b8d33364a3184e79efa3380b7dc39e,8
1aa4920a63092415975f7007767d135ccaae92aa,12
1aa5da7a1632b016b6c6a0e568459bdf76d3be23,7
1aae422a6816b11c16c77ff7cb8b87abbf7a12e4,1
1ab3ca142f79fa8708644701bf0b4bf19e7d6937,9
1ab45370a99ab73bed0b939c47e55863e016a4b7,12
1ab5e818127aa2fd809622a804f2d6a9838e2ae3,9
1abd959969eee799e564862770fbe17d0317cd06,2
1abf0e3045a6f698467a3148b70c418d04e6876a,9
1ac3f7686620d2abba6b25f693e48ff107c584b4,0
1ac622078efbdb50685407a3197bbeee10e70153,9
1ac8d6ef60689c1eb1332b4a6a7fe95d29e20ecd,1
1acb2ff552aadb425b717f8213e94a7401227543,8
1acd9cff060a065cbf5a385c8badf0e8bd44deca,1
1ad5835cad5c2c75d517b5c1945c1462191e4bc2,13
1ad76c934daaf2666a197a2a61b028198ec4368f,9
1ad7a7720c1522d190cfc1da8768e20e3e0bae21,14
1ad8ee5022bd0347531c8525707b7062a16c938d,0
1ae03f57ed6e149c8c5aff0595ecf37d89c4ed97,12
1ae4a336443f6365419825f5ff4eafcea3a65d79,5
1ae632a26b4f51fd0f82ade2ca2167e7cdbed71b,10
1ae71e6f8b58cc5b6fee5a6e125c9f3b77c9c749,10
1ae9acf8ee2a7a0cc150bfda6b13b1c313980451,3
1aeedc3d1e9453e30ddd4a343b6fd5abb77b07f0,14
1af4841b1ab988bd808dc3e5e5d6cc27206225d9,12
1af675cb2eea63442f830a5b5b36ea40de462a7e,9
1b00c79848026468a92f2427838ea1b28ab83284,5
1b01389531251bcc73cf11e0899b428b3509e3b0,9
1b03aaa57da70aeed08fe0db209ec81ccac37565,9
1b080a548efddd702945332647ca39f93b735b87,7
1b0951867dd0af1f70da44d24ba8c708b79aa9dc,9
1b0996340bffd36eb308d7aea71008a7e8618797,0
1b0a881145ab3f40a2f1518ed19415e52f85350c,2
1b1067036f9ebf644f0320c73246d7105f337bf6,1
1b156945955e848ee725ebbc1f7bd54e6d5983c2,4
1b1ba0b6d023996be67747400a5b12b60c566564,3
1b1f1e9d291cb8d2e388c78cb8596c6f3850da1c,12
1b20ffe47636ae6e20fb61d2ec89fffad3ed6c1c,2
1b21748bcfdb358a868fb00cb6f75d8d11a3706b,11
1b222bfdde45b32ac7bf36cf83737ec411465df8,6
1b27b60400481f742a3314a98264762a225dd88a,10
1b2900b4eb3fedf3a6d967429baf69efe322755f,1
1b2ab4a07fa4a239e243312994db1c0a24881662,14
1b2b9f3b57cc76b12a0e8cd25cfd5b77f636074f,2
1b2dc6c17e5ce1f9d5c038f3ecef8c09d1b89dbd,12
1b2dcead833884ad10a360a09092eb6bdf7fde5a,0
1b2e3a42647f6bdb08032b705657b2e229690269,2
1b3082812de9e5084fc2750bec5ca3940a2edc44,9
1b31e69764e2ee4abb7158c1745d5e4e5be3556c,0
1b3421d53bf971f8766fc5eb968210d58bb510de,9
1b349fbd55b205e3de964eb84c779c31d28b6b2a,8
1b34e041d4d9224b81df7f0ca3e25821b61c6961,12
1b3c53949c016be12ac90b2938e946620936082b,3
1b3c69ac74cd8fa88980b3f896e3fc77f0538bbe,9
1b3e1337f9e14e425cb7d419fae12e6defc7eb4d,12
1b41a4c06fc5575f668de3368762e68fb2f4d5bd,1
1b44437beddafdc56850eef47627e376baf05a85,9
1b45f7dcb9904513fc34d242933a3b9799ef1418,7
1b4de094f6b7a82df42ac8f152a9d97aee3e8e64,3
1b4e99bcc438045a0ea47b89875145232ee0b204,0
1b56c925b2f8532265633f9d1872aa18121ba8d8,8
1b5e0a454e2df11144a5ca769d55df7d55d15e98,2
1b5e9dadbc4cc507b1b170723ae3c1f38ac07da9,0
1b600cab2c9b1c3c917aa645a420e2c27f558e9a,7
1b621a1ef6761dce0c7d6e1cf5b11cff6cd637e4,9
1b675a6cfde2204cb96c03cad1bcaca1d6d97982,8
1b6953048ad542e22f15bd05f400e9327dfb2c63,8
1b6979cef3a7941ad813cc1da65f20b4cbff8188,10
1b7406623792d05a2da5611406f465c7b69c9fd3,9
1b784145da0d1e995217b1f9f4388e4cc44307f7,14
1b7aaaf6c54b2827a9e9a7f17525155472f556ee,13
1b7ae73093ca0a62afd9ae1dba417982d2a6e61d,9
1b7f48c5b79815515646886f4371b1dedc74e137,5
1b7ff3c9528226aca13278cf31707d1fd8291393,7
1b82d27147059884941e0430fadc55cee1455d96,1
1b86f921eaa45a89163aaf336eacd4e6ee07a09f,0
1b87fd50c79b289830aeb620ca2830b7880f5f3c,0
1b88c45f700bec60d45601bdd7e7a602d952f05a,8
1b8ac25573105d0bd62c6371aa83bea56b4e1e44,0
1b8c53959ea10d4640f8792336bf46ae10d920ab,0
1b8dd902ff3c8abcdae754bbdd15278bc1770d7c,12
1b90676f7e97612cafa74f9e5ff8f6cb4f186597,3
1b96dd243bb5aefd7ff064749e0f9ee86345cc80,10
1b9807520a0ffea33eaf9f09b54bd78f72c18fb1,9
1b9a986e6cc1ef2598258729a47da428a66f1264,8
1b9b13d9274c6a63590d6bc76757e0f5d370b237,5
1b9db22ebb4a45df5ea4a7260fcf9b572ef87578,9
1ba823692b7abb819b5c7d9693ca39d56a029cd3,8
1bae2afc309ba171e6b1e4a17658dd31eab8a0d8,0
1baf124513a2f508112fa7fd056451c272d8b597,7
1bb51838e7f4cf6622ff723e3e59a1608207e311,14
1bb5c8007c3643649bcf51b70b744c4c974d6f5a,5
1bbb953b9741a259471bcdc2ebef0f39314eba04,12
1bbcb736ba72fe1f4196be85838788da452c20e7,8
1bc3ea0f006f12f616d24ca2e9dc052d757b12e0,1
1bc75c92f4a3df46e9b170d5c111be9ba7eb1e5a,1
1bc8f4d294bd8bf234e03a5d08225ce19dc2eebb,0
1bca65c67c0dc1f6b6be991bbf9bda43cf571b62,10
1bcf344fab1838b0316e816ebd62e646a6831510,12
1bd17824ef9bc80466d13cd6836a5eba90857f94,10
1bd551a6de7e1a48736247551cc87f9a17b5aab7,8
1bd5ad0a8b7d18371d8ecfa3e49e028958dfe1d5,7
1bdaaeac26a963dc36a9006ddcd9518df90b64d8,9
1bdc4e72bc74fbeab09e6a648c3cf8da67cdd8ea,0
1bdf69ca21fce1e78279d7074e06cc10879b356e,1
1bdfadc9fcc8964209f70ccb73013f4cd45b6c5c,0
1be073d952993714f67df9031dfede5d05dc8d6c,4
1be269f3fdc6f62d9f3758c39840e2cc6b335809,13
1be276371a0b5df7b4b6c60f1a84f36ab6f3e727,14
1be2b15069416988313bd68ad13e22d6527a0f0f,2
1be31e0e74f38f7c176d5a1cc337ec77210d4fb4,12
1be575c8cefbdd53c12395fdeb5c425728181f65,13
1bf15d9e3ef5c4be3b6d1bd05b6e3c3e529a4efc,1
1bf5b28179d9c17d7e2b6c1a117212f285f8e228,3
1bf5d487cefa688bc237a4a5a61a9b2ceb84ea44,1
1bfd293f948bc2490ccce0df9dd5cf6b504b4027,9
1bfd66d778ec446bd4c09545b914af2c1c28aa18,14
1bfee16ae0f462b7c920dda2627d05aab057d9e4,12
1c025276c66c38824f35c5faff7ba03cea6defde,9
1c03293c4c3b8a587cd1c8c1d8497eda426ed1ae,8
1c052267f315335a6e05ad2cd0c6e0dcad72f70f,9
1c09e83522bc7afbec3f457a5c25babcd063d8cd,13
1c0c357b6e09a0a4eaa83b2cf412e2476ffacbec,5
1c0e9390d80fb79e34ee668296b5d556b2fd332e,0
1c0ff28e03ed14ce6aa43fdc5a36bff0bf482f4e,14
1c15881baa0bcf2659086c247be3b58e0946a297,5
1c1a7ea1b2d73c801ba8980656cafeb9917e4087,5
1c1f54d43ccb26c8ea341169c99b064a5f0dc0f3,13
1c1f8161aa917acc9ec5a3131909139bd65fd38c,8
1c2a1b80173f48ba8eb8b46fb16b03048de2c2f2,12
1c2b4d10a011647d9ca2edd4a06df3cd550eacaa,8
1c2cfbe1bfa52b32880e3a9b448de1f77fdd3cfe,11
1c2e055d759274481ca968cbd12734772ddd67fb,1
1c3107a4520726fd6a06626373ac8a1a30965c4b,8
1c330a38d95ecbd5526f7c6f88ae3257531db8d9,8
1c342bbc5697b810551241bdebf9411eea3b44af,2
1c34dea8e9d9e9cbd21502bd0d1cd39afdbe827e,9
1c3ae9db8661e4ea4c3754db98af906ffc56062e,9
1c411362d32c83f61fc38005422b5ca9faf533f2,14
1c4184472ccd5ecaaede7e2f290cff397b4977ee,14
1c421b8d2457745214eeff44a01917cfd76f26bb,9
1c42adf5c35eec5e88a34dcf8db77153fe472ce5,8
1c43daf472ec7b7e5c5b6ccc293171a6b59ef25a,2
1c4a1db38a2f83d6812f8099448d29fc39b8bdf0,8
1c4a35fe2a2040f40445c21078f4e9b744b35750,9
1c549a15452c1d07c73097abca7962da0bb08b4f,1
1c54bcb12266c2790fab6d6a6d8923ab64eeb3c5,13
1c5bb04974767d8d832835b0b00c98d0d2bc9aef,1
1c5cc2489841d8a975d0f3dbfc197b27485ddb17,12
1c5e0471debf1904d6db163a0bae6fddcb4bdd1e,5
1c5f6d8f3ac95503bc411c9a16a04b87c842d16d,14
1c68cb51b3415e9d750a11b7864a3c5e6cb5d694,8
1c69da91cb464b88a623c57379ba99be94199c3a,7
1c6c908162acd48581e205a83d254f3601f829f7,7
1c6db274160f48191a31923274e4f93e75d926b8,2
1c70b3e84cca4140396170d94612e615b780e65d,9
1c7cc69bd9d664b441c1ca1a5323266788b84cb9,12
1c7d9dccf8e8f8393bf6935c5f9327f9c53de5cc,7
1c7dda004674a709d9d39695dff63b934efa78c7,10
1c80177b0b0045174bbae5116264fb86abe83898,7
1c83f2eafe20a1008ab0c0e7b0c9906848eb3d55,13
1c858f49c91a59dce991770357437c19e7eeebcc,1
1c99bef3e032585e24163d0617f6aa8a60e2f810,1
1c9cd98a574816ad99efbe52815e8a453f41db1f,14
1c9d19391ff9c3eaf14e7e04f5799b3da622ed4b,10
1c9d536b5e04c91ce0ebb043b401d1f171ffb4aa,7
1c9da8ca09d74d6009755ceb64b7d3770022a985,12
1c9de347b036afeff9dfd012089981d6ea077147,4
1c9e05bd52a8afcf97268cc4da37c88c6e70b6b9,12
1ca5109393b0fb6882a9d75e27fb71a04f26bdb8,12
1ca686d4a56da120ba8fc1402cd1af8ad0ee53f4,7
1cad9cb4a7b1c3675ab267f247e43db0709399d6,12
1caf694e6358e951befda3888c0ea9e2912df3c9,8
1cb180c0aab01d76f187425b6ad6ded604948601,5
1cb30d314aed20dc86f18565de499cdc26bb6164,7
1cb6a912faa421b158e8654b0bf1668710e26d09,0
1cb77d2bfea6d4a579591a582e95a267d2ea641b,0
1cb8ded64c3934216d4d6d80a0470335c35dd9e9,7
1cb9381206fb27749cd53a3a0c09d861b4fbb467,3
1cc1881b02a6d97bb9c4278b243b417b85bb850e,8
1cc2073be60a961a252f4e502cf02ce65224e314,8
1cc99c299a59a1a00cf5e45ba62137eab6d3018c,5
1cca4a48360248a860d2ac13b5efca0a8a857099,0
1cced0b009116c5ec5056f1df42747670e522834,13
1cd08e990bfd560fbf8bca966a97cac871bc0c37,14
1cdae6712dc7f8df5b91267c7a1dabd3f92edcd3,12
1cdfc0432e593985f9fdfbfdea8cceaec972e871,3
1ce0f669b7ee66b26ec553c74197ade7c27bd3b3,13
1ce4a7d9f968674ad518a9fb3c1d39cd3fa0e29e,12
1ce6fb665f22bae027ffba9abc47d6c0ec4f600f,0
1ce7029303a752bee02bdb0ac37554133970253c,1
1ce836a509dde8e2bbd75b9318b87216c4b89ce6,9
1cf0938b945383bc349027ba7282c191e377f0fc,2
1cf0f6984a560e2ecf4a7d9eac238b3c513e4859,7
1cf5835c7eff9f6c0a738c7c4fe369d9ca6579cc,10
1cf6b27031d0e2c3d30cb0f75b998ff8ff698c4c,4
1cfa04bc513c1b6e54af7f407a4a3ee4b82d8809,1
1d003b1ab82600b66102c7f43588b5c84c4552f3,0
1d005b9949f7134aac65b09aca9c9a1cab425a11,7
1d01a959b57ca154deddf17855a3c59f936eb217,7
1d0202ee008e1fbb3844387bcea85696c635a3fe,14
1d0585714a8431ad89fb8608a5097db845488c3b,1
1d0931b1864755eff89412cd2cffdc7ed4a2363b,2
1d0a9b4a006f4174d1631b22e7249ed165f0f6ac,10
1d0b4cfa4c72d97fc6bf6dff77e2b0f14a02b996,1
1d10af4a4407a99166861b4c21aa0e0f6a62e2d7,3
1d1441d3d8ce0ff5477e0337ce7d2344fcdbd038,2
1d15944990dfce012a2ec047d4a13834d46b038a,2
